"average","sd","ratio","ava","avb","cumsum","p","species","comparison"
0.000621922967242385,0.000688869653474234,0.90281661284655,0.181818181818182,0.545454545454545,0.0654179323317687,0.108910891089109,"ASV506","Preen_Cloaca"
0.000621418727564121,0.000721291985593632,0.861535605518597,0.363636363636364,0.545454545454545,0.0661136322935639,0.792079207920792,"ASV212","Preen_Cloaca"
0.000620155363079633,0.000687138102255383,0.902519247650664,0.363636363636364,0.545454545454545,0.0668079178747095,0.584158415841584,"ASV170","Preen_Cloaca"
0.000619932466014667,0.000802854263754815,0.772160644841502,0.363636363636364,0.454545454545455,0.0675019539148086,0.910891089108911,"ASV149","Preen_Cloaca"
0.000619603993369331,0.000954938012684768,0.648842108219506,0.181818181818182,0.363636363636364,0.068195622218313,0.178217821782178,"ASV62","Preen_Cloaca"
0.000619031259526358,0.000840216448428597,0.736752131768061,0.181818181818182,0.454545454545455,0.0688886493262836,0.0693069306930693,"ASV264","Preen_Cloaca"
0.000615881608890894,0.000645090551209894,0.954721174780476,0.0909090909090909,0.545454545454545,0.0695781502904005,0.0693069306930693,"ASV348","Preen_Cloaca"
0.000612596282041656,0.00085500405356828,0.716483482721565,0.0909090909090909,0.454545454545455,0.0702639732164055,0.0297029702970297,"ASV639","Preen_Cloaca"
0.000611010990280381,0.000732423649625103,0.834231650757225,0.636363636363636,0.727272727272727,0.0709480213529346,0.95049504950495,"ASV48","Preen_Cloaca"
0.000608720496010971,0.00085178179093378,0.714643706275584,0,0.454545454545455,0.0716295052011585,0.0198019801980198,"ASV392","Preen_Cloaca"
0.000608396850328794,0.000815294185543737,0.746229840855595,0.636363636363636,0.818181818181818,0.0723106267167415,0.920792079207921,"ASV56","Preen_Cloaca"
0.000606793035611691,0.000863503823001988,0.7027103059048,0.363636363636364,0.272727272727273,0.0729899527057528,0.900990099009901,"ASV123","Preen_Cloaca"
0.000606064191173961,0.000676797775496981,0.895487859322411,0.272727272727273,0.545454545454545,0.0736684627279691,0.188118811881188,"ASV131","Preen_Cloaca"
0.00060502345146378,0.000673911173292545,0.897779225870083,0.545454545454545,0.363636363636364,0.0743458076057435,0.930693069306931,"ASV63","Preen_Cloaca"
0.000603591090373183,0.000851326593572613,0.709000629053766,0.272727272727273,0.363636363636364,0.0750215489052672,0.782178217821782,"ASV239","Preen_Cloaca"
0.000603064129995995,0.000849593461220869,0.709826708328698,0.363636363636364,0.363636363636364,0.0756967002542503,0.257425742574257,"ASV234","Preen_Cloaca"
0.000602441138377763,0.000660199524223893,0.912513742093304,0.0909090909090909,0.545454545454545,0.0763711541423656,0.0594059405940594,"ASV128","Preen_Cloaca"
0.000602194178896939,0.000754976931668856,0.797632554899135,0.0909090909090909,0.454545454545455,0.0770453315507198,0.138613861386139,"ASV768","Preen_Cloaca"
0.000600424457551107,0.000857823633880419,0.699939281032687,0.363636363636364,0.272727272727273,0.077717527694239,0.910891089108911,"ASV3","Preen_Cloaca"
0.000599856045562351,0.000801938346446936,0.748007684406252,0.272727272727273,0.454545454545455,0.0783890874806913,0.900990099009901,"ASV107","Preen_Cloaca"
0.000599094082579572,0.000786546612793206,0.761676514570513,0.363636363636364,0.363636363636364,0.079059794222981,0.96039603960396,"ASV248","Preen_Cloaca"
0.000598355971795336,0.000806691168643395,0.741741071495286,0.363636363636364,0.363636363636364,0.0797296746244773,0.336633663366337,"ASV114","Preen_Cloaca"
0.000598338789535373,0.000956326528014885,0.625663695408918,0.181818181818182,0.363636363636364,0.0803995357898337,0.0891089108910891,"ASV396","Preen_Cloaca"
0.000597350952916298,0.000852078928152837,0.701051197465068,0.272727272727273,0.363636363636364,0.0810682910376055,0.306930693069307,"ASV2","Preen_Cloaca"
0.000596839320527635,0.000835461004419835,0.714383217613005,0.636363636363636,0.818181818181818,0.0817364734950551,0.95049504950495,"ASV25","Preen_Cloaca"
0.000596618506838232,0.000733536118145378,0.813345780909441,0.454545454545455,0.272727272727273,0.0824044087438699,0.900990099009901,"ASV80","Preen_Cloaca"
0.000594724074823172,0.000724869484984364,0.820456767932506,0.454545454545455,0.272727272727273,0.0830702231099013,0.881188118811881,"ASV551","Preen_Cloaca"
0.000594598327296465,0.000780964583414981,0.761364010511746,0.272727272727273,0.454545454545455,0.0837358966971863,0.217821782178218,"ASV627","Preen_Cloaca"
0.000594475642482972,0.000641046034259875,0.927352499995307,0.545454545454545,0.454545454545455,0.0844014329345391,0.99009900990099,"ASV87","Preen_Cloaca"
0.000594430744581527,0.000872523303820581,0.681277785909729,0.727272727272727,0.727272727272727,0.0850669189071237,0.930693069306931,"ASV95","Preen_Cloaca"
0.000593480670324499,0.00084389252295074,0.703265705269369,0.636363636363636,0.727272727272727,0.0857313412384065,0.891089108910891,"ASV4","Preen_Cloaca"
0.000592673458514554,0.000883302389078275,0.670974590177446,0.727272727272727,0.727272727272727,0.0863948598678851,0.930693069306931,"ASV33","Preen_Cloaca"
0.000589900708343581,0.000630240750268223,0.935992647401055,0.272727272727273,0.545454545454545,0.087055274306739,0.227722772277228,"ASV115","Preen_Cloaca"
0.000585921455381301,0.000652677681159737,0.897719459841468,0.272727272727273,0.545454545454545,0.0877112338329697,0.643564356435644,"ASV159","Preen_Cloaca"
0.00058576999224022,0.000845526195669726,0.692787515324989,0.272727272727273,0.363636363636364,0.0883670237909256,0.851485148514851,"ASV28","Preen_Cloaca"
0.000583735707382044,0.00091030879382376,0.641250212392278,0.0909090909090909,0.363636363636364,0.0890205362959576,0.0495049504950495,"ASV967","Preen_Cloaca"
0.000580213087327459,0.000621472917285015,0.933609609027205,0.363636363636364,0.545454545454545,0.0896701051048493,0.623762376237624,"ASV151","Preen_Cloaca"
0.00057725381541247,0.00089920991947078,0.641956680985244,0.727272727272727,0.818181818181818,0.0903163609055118,0.831683168316832,"ASV57","Preen_Cloaca"
0.000577231090503152,0.000898748300933608,0.642261120164045,0.727272727272727,0.818181818181818,0.0909625912648448,0.851485148514851,"ASV42","Preen_Cloaca"
0.000573562499440546,0.000895732758969133,0.640327702316747,0.727272727272727,0.818181818181818,0.0916047145083977,0.891089108910891,"ASV45","Preen_Cloaca"
0.000569982634082956,0.000861945722861557,0.661274392302431,0.181818181818182,0.363636363636364,0.0922428299676949,0.0594059405940594,"ASV386","Preen_Cloaca"
0.000569116044648938,0.000694534645579314,0.819420670043372,0.454545454545455,0.272727272727273,0.0928799752498645,0.920792079207921,"ASV126","Preen_Cloaca"
0.000564583796626804,0.000772205570274828,0.731131473741984,0.0909090909090909,0.454545454545455,0.0935120465221339,0.0198019801980198,"ASV245","Preen_Cloaca"
0.00056360252023389,0.000814999071303393,0.691537622653416,0.181818181818182,0.363636363636364,0.094143019221221,0.227722772277228,"ASV500","Preen_Cloaca"
0.000562336951839112,0.000716139862899829,0.785233417341229,0.181818181818182,0.454545454545455,0.094772575072304,0.376237623762376,"ASV388","Preen_Cloaca"
0.000560215658583766,0.000818243541640683,0.684656376829399,0.181818181818182,0.363636363636364,0.0953997560615245,0.435643564356436,"ASV635","Preen_Cloaca"
0.000559663126254711,0.000871359502475059,0.642287281730459,0.272727272727273,0.272727272727273,0.0960263184715115,0.821782178217822,"ASV14","Preen_Cloaca"
0.000556879554008619,0.000660160842003959,0.843551326549718,0.0909090909090909,0.454545454545455,0.096649764575183,0.0495049504950495,"ASV432","Preen_Cloaca"
0.000554424425940107,0.000684003355208584,0.810558050217514,0.272727272727273,0.454545454545455,0.0972704620772632,0.891089108910891,"ASV194","Preen_Cloaca"
0.000553012739997747,0.000753624985780681,0.733803616429835,0.363636363636364,0.272727272727273,0.0978895791476431,0.94059405940594,"ASV318","Preen_Cloaca"
0.00055224558413573,0.000854066387801733,0.646607327045319,0.0909090909090909,0.363636363636364,0.0985078373602509,0.0495049504950495,"ASV46","Preen_Cloaca"
0.000546366272027327,0.000819621644448144,0.666607910769851,0.272727272727273,0.272727272727273,0.0991195134776824,0.811881188118812,"ASV216","Preen_Cloaca"
0.000546278764925988,0.000674173840426011,0.810293624832424,0.181818181818182,0.454545454545455,0.0997310916278587,0.217821782178218,"ASV294","Preen_Cloaca"
0.000543444595830662,0.000708487431984198,0.767049027685198,0.363636363636364,0.272727272727273,0.10033949682678,0.930693069306931,"ASV232","Preen_Cloaca"
0.000542109983279997,0.000904380296401109,0.599427016972029,0,0.363636363636364,0.100946407880354,0.0297029702970297,"ASV382","Preen_Cloaca"
0.000541867425255433,0.000615848373388514,0.879871488941306,0.272727272727273,0.454545454545455,0.101553047381752,0.227722772277228,"ASV408","Preen_Cloaca"
0.000541480216120308,0.000837253622845357,0.646733798869832,0.181818181818182,0.363636363636364,0.102159253389003,0.138613861386139,"ASV361","Preen_Cloaca"
0.000541335654511156,0.00102500348061705,0.528130552478976,0.727272727272727,1,0.102765297554485,0.158415841584158,"ASV26","Preen_Cloaca"
0.000541054479354848,0.000774633965817174,0.698464698464495,0.272727272727273,0.363636363636364,0.103371026934563,0.891089108910891,"ASV273","Preen_Cloaca"
0.000540126534981739,0.000749048453711502,0.721083572505137,0.363636363636364,0.272727272727273,0.103975717448517,0.97029702970297,"ASV455","Preen_Cloaca"
0.000536862427151956,0.00082299727779361,0.652325884468586,0.363636363636364,0.181818181818182,0.104576753679792,0.871287128712871,"ASV228","Preen_Cloaca"
0.000536643592428248,0.000801517220795928,0.669534700571182,0.363636363636364,0.272727272727273,0.105177544917954,0.693069306930693,"ASV363","Preen_Cloaca"
0.000535891129780824,0.000649060386600216,0.82564140539808,0.363636363636364,0.363636363636364,0.10577749374791,0.96039603960396,"ASV259","Preen_Cloaca"
0.00053416480447982,0.000791018125140908,0.675287692535069,0.272727272727273,0.363636363636364,0.106375509896419,0.900990099009901,"ASV509","Preen_Cloaca"
0.000529745217058337,0.000699175214213448,0.757671619773143,0.363636363636364,0.272727272727273,0.106968578162503,0.96039603960396,"ASV339","Preen_Cloaca"
0.000528385145660592,0.000618559712456937,0.854218493412431,0.181818181818182,0.454545454545455,0.107560123781172,0.247524752475248,"ASV238","Preen_Cloaca"
0.000527793501894678,0.000673728413738594,0.78339207777492,0,0.454545454545455,0.108151007033988,0.0297029702970297,"ASV372","Preen_Cloaca"
0.000524588836565749,0.000599011523422432,0.875757503909988,0.272727272727273,0.454545454545455,0.10873830255208,0.376237623762376,"ASV71","Preen_Cloaca"
0.000522087163516018,0.000777956444787472,0.671100762792248,0.181818181818182,0.363636363636364,0.109322797359849,0.0792079207920792,"ASV402","Preen_Cloaca"
0.00052090947311075,0.000673451937531376,0.773491683786983,0,0.454545454545455,0.109905973702092,0.0198019801980198,"ASV252","Preen_Cloaca"
0.000519683948295971,0.000740705787376991,0.70160643693131,0.363636363636364,0.181818181818182,0.110487778026516,0.891089108910891,"ASV626","Preen_Cloaca"
0.000519465216515962,0.000863281732491421,0.601733127164398,0.181818181818182,0.272727272727273,0.111069337473076,0.435643564356436,"ASV431","Preen_Cloaca"
0.000515480790231388,0.000689700957630322,0.747397527186971,0.363636363636364,0.272727272727273,0.111646436215298,0.95049504950495,"ASV331","Preen_Cloaca"
0.000515421769882706,0.000661818245748079,0.778796555087574,0,0.454545454545455,0.112223468882178,0.0396039603960396,"ASV480","Preen_Cloaca"
0.000514905873131401,0.000750307869215168,0.686259459960082,0.181818181818182,0.363636363636364,0.112799923984634,0.792079207920792,"ASV357","Preen_Cloaca"
0.00051419280873986,0.000671394597125402,0.765857829272672,0.272727272727273,0.363636363636364,0.113375580786607,0.346534653465347,"ASV450","Preen_Cloaca"
0.000510729766638852,0.00066170237217796,0.771842127386986,0.363636363636364,0.272727272727273,0.113947360592039,0.95049504950495,"ASV351","Preen_Cloaca"
0.000510584003878872,0.00072016051971137,0.708986385540139,0.181818181818182,0.363636363636364,0.114518977210971,0.772277227722772,"ASV385","Preen_Cloaca"
0.000510139257219687,0.000698305316931297,0.730538984668617,0.363636363636364,0.181818181818182,0.115090095920491,0.871287128712871,"ASV403","Preen_Cloaca"
0.000509233023381287,0.000794141213532971,0.641237370260403,0.181818181818182,0.363636363636364,0.115660200069589,0.792079207920792,"ASV209","Preen_Cloaca"
0.00050867725883466,0.000683102960312098,0.744656791711536,0.272727272727273,0.363636363636364,0.116229682020873,0.900990099009901,"ASV459","Preen_Cloaca"
0.000508167796779218,0.000814782896794271,0.62368490892308,0.272727272727273,0.272727272727273,0.116798593611598,0.910891089108911,"ASV439","Preen_Cloaca"
0.00050704400943995,0.000661155730724259,0.766905565326511,0.363636363636364,0.272727272727273,0.11736624708316,0.96039603960396,"ASV503","Preen_Cloaca"
0.000506656946044147,0.000909307053556328,0.55719016372148,0.0909090909090909,0.272727272727273,0.117933467223738,0.108910891089109,"ASV667","Preen_Cloaca"
0.000505642661087638,0.000594838008753301,0.850051028426035,0.181818181818182,0.454545454545455,0.118499551836893,0.118811881188119,"ASV443","Preen_Cloaca"
0.000505526685384972,0.000717941933586514,0.70413310845292,0.0909090909090909,0.363636363636364,0.1190655066112,0.0693069306930693,"ASV391","Preen_Cloaca"
0.000505504777015175,0.000664540568092759,0.760683096392415,0.363636363636364,0.272727272727273,0.119631436858323,0.94059405940594,"ASV255","Preen_Cloaca"
0.000505234234008897,0.000808615523234288,0.624813918966172,0.272727272727273,0.272727272727273,0.120197064223104,0.643564356435644,"ASV606","Preen_Cloaca"
0.000504488593136027,0.000586148822451425,0.860683454120279,0.363636363636364,0.363636363636364,0.120761856816894,0.97029702970297,"ASV211","Preen_Cloaca"
0.000500962475138831,0.00058511034208226,0.85618461870975,0.181818181818182,0.454545454545455,0.121322701798475,0.138613861386139,"ASV460","Preen_Cloaca"
0.000498980729576494,0.000624312853474417,0.799247887977277,0.363636363636364,0.272727272727273,0.121881328146708,0.97029702970297,"ASV70","Preen_Cloaca"
0.000498555648476504,0.00087542522121723,0.569501125159828,0.727272727272727,0.909090909090909,0.122439478601809,0.881188118811881,"ASV27","Preen_Cloaca"
0.00049750493797945,0.000693781007816921,0.717092183807278,0.181818181818182,0.363636363636364,0.122996452749823,0.267326732673267,"ASV315","Preen_Cloaca"
0.000495442531479246,0.000580698685878537,0.853183490039576,0.0909090909090909,0.454545454545455,0.123551117961754,0.0693069306930693,"ASV266","Preen_Cloaca"
0.000493849026411612,0.000700950706977999,0.704541733812835,0.0909090909090909,0.363636363636364,0.124103999189125,0.0792079207920792,"ASV227","Preen_Cloaca"
0.000492713227570732,0.000808073702139458,0.609737980912166,0.181818181818182,0.272727272727273,0.124655608850039,0.861386138613861,"ASV196","Preen_Cloaca"
0.000492558468387186,0.000714083776676091,0.689776864389696,0.0909090909090909,0.363636363636364,0.125207045252643,0.138613861386139,"ASV690","Preen_Cloaca"
0.000491887065832326,0.000865652823572414,0.568226721426709,0.727272727272727,0.909090909090909,0.125757729996646,0.821782178217822,"ASV59","Preen_Cloaca"
0.000491256710633556,0.000802593362964672,0.612086684618124,0.181818181818182,0.272727272727273,0.126307709035995,0.544554455445545,"ASV320","Preen_Cloaca"
0.000490975736692605,0.000698300731029618,0.703100705578069,0.272727272727273,0.272727272727273,0.126857373515208,0.603960396039604,"ASV302","Preen_Cloaca"
0.00049065793290053,0.000677576882260618,0.724136176640996,0.181818181818182,0.363636363636364,0.127406682201979,0.465346534653465,"ASV533","Preen_Cloaca"
